created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,text,"Sentiment (1 serious, 0 joking, -1 unsure)",tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name.1,user_statuses_count,user_time_zone,user_urls,user_verified
Sun Apr 05 10:36:37 +0000 2020,,,,0,1246748570260312064,,,,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",when will this mf corona outbreak end???????😩😩😩,1,https://twitter.com/hayiscream/status/1246748570260312064,Fri Aug 03 02:24:19 +0000 2018,hayiscream,FALSE,what are you waiting for?,13109,428,550,3,옹에,𝒂𝒕𝒊𝒌𝒂,hayiscream,21907,,,FALSE
Sat Apr 11 23:52:12 +0000 2020,,,,5,1249123114551820288,_Ta3iig_,1.25E+18,1.17E+18,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Not really making some kind of accusatory point here, but it would be useful to understand why this is. 

The Norwegians instigated very similar physical distancing measures on March 12, the day of their first Corona death, one day after Ireland’s first death. But v diff outcomes",1,https://twitter.com/_Ta3iig_/status/1249123114551820288,Mon Sep 02 20:39:15 +0000 2019,_Ta3iig_,FALSE,horses.,13093,299,575,1,,Tadhg Deasy Webb,_Ta3iig_,1486,,http://www.instagram.com/tadhg_d_w,FALSE
Wed Apr 08 22:10:34 +0000 2020,,,,0,1248010371417292800,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",My grandma’s new logic: don’t turn on the AC you’ll get corona,-1,https://twitter.com/nolakh2/status/1248010371417292800,Mon May 20 03:30:31 +0000 2019,nolakh2,FALSE,I know who I can trust and who I need to keep a distance with #MBS,319,25,188,0,,M,nolakh2,303,,https://curiouscat.me/nolakh2,FALSE
Fri Apr 03 20:22:22 +0000 2020,,,,0,1246171206367076352,,,,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","(1)Whose duty to ask the government. People? No! This is MEDIA. But Media is now silent.
They don't ask government, 
how many ventilator in our country, How many PPEs, what is the planing for corona virus pendamic, when we are going to test faster, how many testing facility..",1,https://twitter.com/SadafSiddiquee/status/1246171206367076352,Wed Jul 18 12:13:33 +0000 2018,SadafSiddiquee,FALSE,"अपनी हस्ती ही से हो, जो कुछ हो ‌।
आ गही गर नहीं, गफलत ही सही । (ग़ालिब)
proud to be a Jamian (JMI)",1329,44,235,0,"Delhi, India",Azad Sadaf Gandhi,SadafSiddiquee,452,,,FALSE
Mon Mar 23 17:36:46 +0000 2020,,,,0,1242143265232752647,herzog_bridget,1.24E+18,894567330,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Update: Corona you are welcomed into my body,0,https://twitter.com/herzog_bridget/status/1242143265232752647,Sun Oct 21 03:59:09 +0000 2012,herzog_bridget,FALSE,yo honestly what is freakin up #ProjectLG,5939,400,434,0,,Bridge,herzog_bridget,15799,,,FALSE
Tue Apr 07 07:51:45 +0000 2020,corona coronavirus COVID19 COVID2019 CoronavirusOutbreak coronavirusupdates StayAwareStaySafe,,,0,1247431857073008640,,,,en,,,0,,,"<a href=""https://mustaballer.github.io/#projects"" rel=""nofollow"">AnimeTwitBot</a>","#corona #coronavirus #COVID19 #COVID2019 #CoronavirusOutbreak #coronavirusupdates #StayAwareStaySafe 
𝐂𝐨𝐫𝐨𝐧𝐚𝐯𝐢𝐫𝐮𝐬 𝐜𝐚𝐬𝐞𝐬: 1349605
𝐃𝐞𝐚𝐭𝐡𝐬: 74811 ( 5.5% 𝚘𝚏 𝚝𝚘𝚝𝚊𝚕 )
𝐑𝐞𝐜𝐨𝐯𝐞𝐫𝐞𝐝: 286662 ( 21.2% 𝚘𝚏 𝚝𝚘𝚝𝚊𝚕 )",1,https://twitter.com/LiveCoronaCount/status/1247431857073008640,Mon Mar 23 21:31:37 +0000 2020,LiveCoronaCount,FALSE,"Live tweets of updated total COVID19 cases, deaths, and recoveries every 30 mins. Connected to https://t.co/XmYqcFcEtM.",11,14,5,2,,Live Corona-Case Count,LiveCoronaCount,727,,,FALSE
Thu Apr 09 09:55:47 +0000 2020,BREAKING Germany Heinsberg NRW Coronavirus,,,3,1248187846009278464,,,,en,,,1,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#BREAKING NEWS

#Germany #Heinsberg #NRW #Coronavirus

""The district of Heinsberg slipped past a huge catastrophe,"" said district administrator of the district of Heinsberg Stephan Pusch.  His district is particularly affected by the corona virus.",1,https://twitter.com/Xy5Z89/status/1248187846009278464,Sun Mar 17 19:44:58 +0000 2019,Xy5Z89,FALSE,"A german 🇩🇪 , pro Europe 🇪🇺 and love for 🇮🇱. Against Racism and Antisemitisem. And reporting most quakes above 5.0 share news about all and actual Covid19",35085,853,383,8,"Deutschland, EU ",Xy5Z89🇩🇪🇪🇺,Xy5Z89,33478,,,FALSE
Mon Apr 06 18:44:52 +0000 2020,,,,1,1247233830794203136,,,,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tabhlighi jamat CORONA spread can't be just a coincidence their after behaviour proves the point that something is fishy.Can it be a coincidence that out of 4k approx 2k can be from the same event ?? Why its head is underground ?? NIA must investigate the conspiracy angle.,1,https://twitter.com/khareanubhav/status/1247233830794203136,Sun Jan 24 12:20:37 +0000 2010,khareanubhav,FALSE,"27 year Old ,Company secretary, Law of attraction practitioner , day dreamer, Indian cricket team fan, an ambitious person and a proud Indian",4804,137,167,3,bhopal mp,Anubhav khare,khareanubhav,15727,,http://anubhavkhare.blogspot.com/,FALSE
Sun Apr 05 17:38:17 +0000 2020,,,,1,1246854685413302272,,,,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","So, turns out I have the corona virus but no symtomps at all, so I can, well have to, stay at home.",1,https://twitter.com/InvalidOption/status/1246854685413302272,Fri Jul 06 19:53:46 +0000 2018,InvalidOption,FALSE,bottom - he/him - BDSM enthusiast,91458,2092,1700,3,,💞Alex💞,InvalidOption,26763,,,FALSE
Sun Apr 12 06:21:37 +0000 2020,,,,0,1249221114686996480,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Sitting here thinking....why tf this corona shit couldn’t wait.,1,https://twitter.com/7WaySmooth/status/1249221114686996480,Sat Jul 10 18:05:40 +0000 2010,7WaySmooth,FALSE,The Lord is my light and my salvation;whom shall I fear? the Lord is the strength of my life; of whom shall I be afraid? Psalms 27:1 #SevenWay #LLD #LLT #LLM 🕊,179,438,429,8,The City,Shah,7WaySmooth,21406,,,FALSE
Wed Apr 01 05:05:48 +0000 2020,CoronaJihaad,,,0,1245215768821649411,,,,en,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Jihadis in he the form of ""Tablighi"" bullshit have spread #CoronaJihaad. Group of ""peace"" no are superspreaders of corona",1,https://twitter.com/shenoy_abhishek/status/1245215768821649411,Wed Jan 27 11:33:30 +0000 2010,shenoy_abhishek,FALSE,Traveller and travel-blogger based in Bangalore. Interest in Indian and world politics.,25100,49,53,2,India,Abhishek Shenoy,shenoy_abhishek,1868,,,FALSE
Sun Mar 22 12:47:02 +0000 2020,coronavirus mci healthminister corona minofhealthandfamilywelfare pmmodi,,,0,1241707959966732289,,,,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","According to a lawyer there is unconfirmed news that the private hospitals are charging rs 5000 for #coronavirus test. If it so that is unprofessional and illegal. #mci and #healthminister must look into it.

#corona
#minofhealthandfamilywelfare
#pmmodi",1,https://twitter.com/DhirajBeniwal/status/1241707959966732289,Fri Jul 17 16:45:57 +0000 2009,DhirajBeniwal,FALSE,Journalist @newdelhi covering #legal and #court #news @highcourt of delhi and #delhi district court since 2008 @newdelhi #india. Always #lookout for news.,2398,357,466,4,new delhi,dhiraj beniwal,DhirajBeniwal,2766,,http://https.amarujala.com,FALSE
Mon Apr 13 16:25:54 +0000 2020,,,,3,1249735572110729216,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Fuck that I’m going back to work fuck this corona I need a fuckin job bruh !,1,https://twitter.com/Itsyourgirlsiy/status/1249735572110729216,Wed Nov 08 03:28:15 +0000 2017,Itsyourgirlsiy,FALSE,22| at peace 🧘🏽‍♀️,11477,5578,4743,2,609,juice⚜️,Itsyourgirlsiy,26894,,,FALSE
Mon Apr 13 02:24:08 +0000 2020,vent QuarantineLife corona coronavirus bored,,,0,1249523738447687685,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Sick of being here with him. I wish I could change my hair. I wish my stupid nail kit would come in the mail. I wish I had more weed carts #vent #QuarantineLife #corona #coronavirus #bored,1,https://twitter.com/fashionista420/status/1249523738447687685,Fri Mar 13 03:39:45 +0000 2009,fashionista420,FALSE,,4,40,78,3,"Illinois, USA",Lauren White,fashionista420,2997,,http://fuckyeahgraphicmadness.tumblr.com,FALSE
Sun Apr 12 17:00:57 +0000 2020,,,,2,1249382007873900544,,,,en,,,1,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",This Corona needs to hurry up and kill me or let me out.,1,https://twitter.com/ItsCheko/status/1249382007873900544,Sat Jun 14 16:36:14 +0000 2014,ItsCheko,FALSE,"Narcissistic Asshole
The Rickiest Rick",26319,787,168,8,,Mr Scrooge,ItsCheko,35163,,,FALSE
Fri Mar 20 01:42:04 +0000 2020,,,,0,1240815840938901505,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Y’all! Corona got me braiding my own hair (which I’ve NEVER done) and trying out new recipes. I just learned the basics of Excel and now I’m gonna crack open a book. Sis...,0,https://twitter.com/ladykarice/status/1240815840938901505,Sun May 31 17:30:20 +0000 2015,ladykarice,FALSE,•:bare minimum:•,6551,157,52,1,,h o n e y b u n 🍯,ladykarice,6150,,,FALSE
Fri Mar 27 11:22:03 +0000 2020,,,,1,1243498513960402945,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BJ’s got corona. Pass it on,-1,https://twitter.com/abbeyyevans/status/1243498513960402945,Mon Oct 24 11:30:55 +0000 2011,abbeyyevans,FALSE,too glam to give a damn,14536,597,343,1,Kent,abbs 🍉,abbeyyevans,34547,,https://www.instagram.com/abbeyyevans/,FALSE
Sat Mar 28 00:42:25 +0000 2020,,,,5,1243699932613181441,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I hope the corona virus wipes out all the mosquitos,0,https://twitter.com/mad_felds/status/1243699932613181441,Mon Aug 20 00:31:07 +0000 2012,mad_felds,FALSE,"Don't worry, be happy :)",6968,404,323,0,Noco,Madeline Feldmann,mad_felds,1073,,,FALSE
Mon Apr 13 08:37:03 +0000 2020,,,,3,1249617583059296256,,,,en,,,1,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","God works in mysterious ways y’all lol if it wasn’t for corona i would be partying mostly every weekend . During this unfortunate time I’ve been saving like crazy and doing so many orders . I’m so grateful , i worked hard for this. Stayed down &amp; I never gave up.",1,https://twitter.com/Asiaaan_/status/1249617583059296256,Fri Oct 19 05:21:37 +0000 2012,Asiaaan_,FALSE,"I have no interest in being known , only paid .. DippedByRose 🍓🍫",21881,2326,1215,6,"Compton, CA",L O N D Y N.,Asiaaan_,104619,,http://www.ask.fm/prettyasiaaan,FALSE
Mon Apr 13 18:25:30 +0000 2020,,,,5,1249765672999178242,,,,en,,,2,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","God damn it!!!!!

I hate Corona
I hate this country 
I hate the government......I hate every fucking thing 😭😭😭😭😭",1,https://twitter.com/tailor_naya/status/1249765672999178242,Sat Dec 21 18:29:24 +0000 2019,tailor_naya,FALSE,strong believer of Que Sera Sera😊😊😊 lover of Christ,7794,1312,1613,0,"Ikeja, Nigeria",adaolisa💖💖💖,tailor_naya,6234,,,FALSE
Sun Apr 05 16:37:48 +0000 2020,,,,0,1246839466829819905,,,,en,"Jharkhand, India",,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",on this day I will very happy to see that all the Indians would light a lamp together and show their solidarity. Today all of them showed that we will definitely win the battle with corona.We are proud of a good Prime Minister like Modi ji and also we are proud to be an Indian🇮🇳.,1,https://twitter.com/Harshit336/status/1246839466829819905,Mon Feb 03 05:01:34 +0000 2020,Harshit336,FALSE,î ãm ã ßtùdêñt✍️.And also a BÌG PÃTRÌÕT🇮🇳🇮🇳🇮🇳.,120,5,103,0,"Hazaribagh, Jharkhand",Harshit Bharti,Harshit336,23,,,FALSE
Wed Mar 25 20:12:34 +0000 2020,RealHeroes Corona,,,0,1242907246498988032,,,,en,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Salute for all the #RealHeroes working out there to save us &amp; fight with #Corona.,1,https://twitter.com/NaveenKoka/status/1242907246498988032,Mon May 31 12:04:17 +0000 2010,NaveenKoka,FALSE,"searching for something other than gmail, twitter, facebook, games, food, dieting, bla bla bla.

follow me until i find something.",2,28,30,0,"Pleasanton, CA",Naveen Kumar,NaveenKoka,18,,,FALSE
Thu Mar 26 05:17:25 +0000 2020,,,,3,1243044363913121797,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I guess issa wrap for goodwill &amp; consignments after Corona... time to start rewearing the same pair of pants 5 days a week bc i’m sure my wardrobe won’t grow anytime soon🥰,1,https://twitter.com/demeharrison/status/1243044363913121797,Fri Jun 07 00:41:20 +0000 2019,demeharrison,FALSE,heller,3811,236,1034,0,"Louisville, KY",Demetrius Harrison,demeharrison,1653,,http://last.fm/user/demetriush_,FALSE
Wed Mar 25 17:01:15 +0000 2020,,,,2,1242859099857080321,,,,en,,,1,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I’m bout to block anything about corona from my feed shit annoying,1,https://twitter.com/_Deion95/status/1242859099857080321,Thu Jan 27 18:32:52 +0000 2011,_Deion95,FALSE,Mouché 🌎,101,412,337,2,Trenches,🌎,_Deion95,49759,,http://www.urbansmokez.com,FALSE
Mon Apr 06 00:07:50 +0000 2020,WhiteHouseBriefing hydroxychloroquine Corona CoronavirusUSA COVID19 Covid_19 COVIDー19,,,0,1246952720969412609,,,,en,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#WhiteHouseBriefing Recap that FDA has approved #hydroxychloroquine . Discussion about American infrastructure and HIWAY CONSTRUCTION TECHNIQUES. ??
#Corona #CoronavirusUSA #COVID19 #Covid_19 #COVIDー19",1,https://twitter.com/Watch4thelight/status/1246952720969412609,Sat Mar 14 15:42:21 +0000 2020,Watch4thelight,FALSE,Independent news and views on events.  It's brighter than you think.,7,10,32,0,,Watchforthelight.com,Watch4thelight,789,,http://watchforthelight.com,FALSE
Sun Apr 12 00:58:15 +0000 2020,,,,0,1249139733806166018,,,,en,,,1,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I can’t wait to this corona shit over with,1,https://twitter.com/rhynewezzy/status/1249139733806166018,Sun Jul 03 00:39:35 +0000 2011,rhynewezzy,FALSE,Is some Fucking Attention too much to ask for 🤷🏾‍♂️,1757,343,284,7,Somewhere I Shouln’t Be,Rhyne or Brodie,rhynewezzy,12190,,http://soundcloud.com/WaxDoNumbers,FALSE
Sun Mar 22 00:22:24 +0000 2020,,,,3,1241520566642847744,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",“i can’t go to the pub/gym :(((( fuck corona” literally grow up,1,https://twitter.com/sc0rsones/status/1241520566642847744,Sat May 21 20:31:36 +0000 2016,sc0rsones,FALSE,who the heck is emilio shepherd,19820,138,134,6,,liv,sc0rsones,7103,,,FALSE
Sun Mar 22 00:55:47 +0000 2020,,,,15,1.24153E+18,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Corona-cation
Son: Holy crap! Kenny Rogers died!
Wife:stares at him
Me:stares at him
Wife:You gotta know when to hold ‘em 🎶 
Me:You gotta know when to fold ‘em 🎶 
Together: Know when to walk away. Know when to run 🎶 
Wife: next verse is all you Kid! 

Son: rolled back over on",-1,https://twitter.com/realHeathSmith/status/1241528971394560000,Sun Sep 08 02:16:39 +0000 2013,realHeathSmith,FALSE,"I am here for the laughs, #miltwitter , well mostly laughs. Don’t be concerned about my posts.",6539,1316,1440,15,"Fort Irwin, CA",Okayest CSM,realHeathSmith,4121,,,FALSE
Tue Mar 24 06:04:34 +0000 2020,,,,90,1242331451972112385,,,,en,,,9,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Guys protect yourself. People have corona out here,1,https://twitter.com/ShankiAustine/status/1242331451972112385,Sun Jul 27 10:11:00 +0000 2014,ShankiAustine,FALSE,"SRHR & CSE Advocate| Most Influential Student in Maseno Uni 2020 💥❤|| 10th Most Influential Student in Kenya 2019/20❤🇰🇪
|| Digital Marketer|| DM for Business",58173,45956,5569,8,"Nakuru/Kisumu/Nairobi, Kenya",SHANKI,ShankiAustine,36790,,https://youtu.be/63j9MDoGjj4,FALSE
Fri Apr 03 21:12:59 +0000 2020,,,,3,1246183944388739072,,,,en,,,1,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Had a dream someone bought me a monkey...woke up without one. First corona, now this. Wow some world we live in 😔",0,https://twitter.com/livypratt/status/1246183944388739072,Sat Feb 11 19:33:57 +0000 2017,livypratt,FALSE,go through life with only kindness,5477,332,247,0,"Greece, NY",Olivia Pratt,livypratt,1462,,https://vsco.co/oliviarpratt,FALSE
Sat Apr 04 16:46:44 +0000 2020,,,,1,1246479327773900801,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Wake Me Up When Corona Ends,1,https://twitter.com/MiMo_talks/status/1246479327773900801,Wed Feb 06 01:13:50 +0000 2019,MiMo_talks,FALSE,hey👏🏽everybody👏🏽my name👏🏽is Michelle👏🏽,506,51,87,0,,MiMo,MiMo_talks,168,,,FALSE
Wed Apr 01 11:02:14 +0000 2020,SparshCctv,,,0,1245305468139929604,,,,en,,,4,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Let us Protect ourselves from Corona #SparshCctv,1,https://twitter.com/Mahisha75367966/status/1245305468139929604,Thu Mar 26 07:45:23 +0000 2020,Mahisha75367966,FALSE,Stay happy,481,69,108,0,,Mahi sharma,Mahisha75367966,1957,,,FALSE
Fri Apr 17 14:31:27 +0000 2020,,,,8,1251156322906603524,,,,en,,,1,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",“I’m not staying home. I won’t get sick. I’m not wearing a mask. Man I don’t care about y’all I’m doing what I want” y’all keep playing with corona ol stupid ass and see what happens.,1,https://twitter.com/toreydugas/status/1251156322906603524,Mon Feb 13 01:17:29 +0000 2012,toreydugas,FALSE,Pi Kappa Alpha,2078,477,578,0,,Torey,toreydugas,9759,,,FALSE
