,Unnamed: 0,coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name.1,user_statuses_count,user_time_zone,user_urls,user_verified
209818,2763587,,Thu Apr 09 09:55:47 +0000 2020,BREAKING Germany Heinsberg NRW Coronavirus,,,3,1248187846009278464,,,,en,,,1.0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#BREAKING NEWS

#Germany #Heinsberg #NRW #Coronavirus

""The district of Heinsberg slipped past a huge catastrophe,"" said district administrator of the district of Heinsberg Stephan Pusch.  His district is particularly affected by the corona virus.",https://twitter.com/Xy5Z89/status/1248187846009278464,Sun Mar 17 19:44:58 +0000 2019,Xy5Z89,False,"A german 🇩🇪 , pro Europe 🇪🇺 and love for 🇮🇱. Against Racism and Antisemitisem. And reporting most quakes above 5.0 share news about all and actual Covid19",35085.0,853.0,383.0,8.0,"Deutschland, EU ",Xy5Z89🇩🇪🇪🇺,Xy5Z89,33478.0,,,False
180025,2345440,,Mon Apr 06 18:44:52 +0000 2020,,,,1,1247233830794203136,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tabhlighi jamat CORONA spread can't be just a coincidence their after behaviour proves the point that something is fishy.Can it be a coincidence that out of 4k approx 2k can be from the same event ?? Why its head is underground ?? NIA must investigate the conspiracy angle.,https://twitter.com/khareanubhav/status/1247233830794203136,Sun Jan 24 12:20:37 +0000 2010,khareanubhav,False,"27 year Old ,Company secretary, Law of attraction practitioner , day dreamer, Indian cricket team fan, an ambitious person and a proud Indian",4804.0,137.0,167.0,3.0,bhopal mp,Anubhav khare,khareanubhav,15727.0,,http://anubhavkhare.blogspot.com/,False
131005,1677677,,Wed Apr 01 11:28:51 +0000 2020,,,,1,1245312165998886915,,,,en,,,1.0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Thanks to Nizamuddin coz finally Bhakts have found a color for the Corona Virus.Btw let me clear it's not a Corona virus it's a Corona Jihad.,https://twitter.com/EjazHassankhan/status/1245312165998886915,Tue Oct 11 18:52:09 +0000 2011,EjazHassankhan,False,MEDIA PROFESSIONAL,,,,,,,,,,,
169107,2178730,,Sun Apr 05 17:38:17 +0000 2020,,,,1,1246854685413302272,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","So, turns out I have the corona virus but no symtomps at all, so I can, well have to, stay at home.",https://twitter.com/InvalidOption/status/1246854685413302272,Fri Jul 06 19:53:46 +0000 2018,InvalidOption,False,bottom - he/him - BDSM enthusiast,91458.0,2092.0,1700.0,3.0,,💞Alex💞,InvalidOption,26763.0,,,False
129267,1677677,,Wed Apr 01 11:28:51 +0000 2020,,,,1,1245312165998886915,,,,en,,,1.0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Thanks to Nizamuddin coz finally Bhakts have found a color for the Corona Virus.Btw let me clear it's not a Corona virus it's a Corona Jihad.,https://twitter.com/EjazHassankhan/status/1245312165998886915,Tue Oct 11 18:52:09 +0000 2011,EjazHassankhan,False,MEDIA PROFESSIONAL,,,,,,,,,,,
234731,3130677,,Sun Apr 12 06:21:37 +0000 2020,,,,0,1249221114686996480,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Sitting here thinking....why tf this corona shit couldn’t wait.,https://twitter.com/7WaySmooth/status/1249221114686996480,Sat Jul 10 18:05:40 +0000 2010,7WaySmooth,False,The Lord is my light and my salvation;whom shall I fear? the Lord is the strength of my life; of whom shall I be afraid? Psalms 27:1 #SevenWay #LLD #LLT #LLM 🕊,179.0,438.0,429.0,8.0,The City,Shah,7WaySmooth,21406.0,,,False
96906,1494539,,Wed Apr 01 05:05:48 +0000 2020,CoronaJihaad,,,0,1245215768821649411,,,,en,,,0.0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Jihadis in he the form of ""Tablighi"" bullshit have spread #CoronaJihaad. Group of ""peace"" no are superspreaders of corona",https://twitter.com/shenoy_abhishek/status/1245215768821649411,Wed Jan 27 11:33:30 +0000 2010,shenoy_abhishek,False,Traveller and travel-blogger based in Bangalore. Interest in Indian and world politics.,25100.0,49.0,53.0,2.0,India,Abhishek Shenoy,shenoy_abhishek,1868.0,,,False
33696,564260,,Sun Mar 22 12:47:02 +0000 2020,coronavirus mci healthminister corona minofhealthandfamilywelfare pmmodi,,,0,1241707959966732289,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","According to a lawyer there is unconfirmed news that the private hospitals are charging rs 5000 for #coronavirus test. If it so that is unprofessional and illegal. #mci and #healthminister must look into it.

#corona
#minofhealthandfamilywelfare
#pmmodi",https://twitter.com/DhirajBeniwal/status/1241707959966732289,Fri Jul 17 16:45:57 +0000 2009,DhirajBeniwal,False,Journalist @newdelhi covering #legal and #court #news @highcourt of delhi and #delhi district court since 2008 @newdelhi #india. Always #lookout for news.,2398.0,357.0,466.0,4.0,new delhi,dhiraj beniwal,DhirajBeniwal,2766.0,,http://https.amarujala.com,False
248866,3339420,,Mon Apr 13 16:25:54 +0000 2020,,,,3,1249735572110729216,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Fuck that I’m going back to work fuck this corona I need a fuckin job bruh !,https://twitter.com/Itsyourgirlsiy/status/1249735572110729216,Wed Nov 08 03:28:15 +0000 2017,Itsyourgirlsiy,False,22| at peace 🧘🏽‍♀️,11477.0,5578.0,4743.0,2.0,609 ,juice⚜️,Itsyourgirlsiy,26894.0,,,False
84908,1315192,,Fri Mar 27 19:10:00 +0000 2020,,,,7,1243616279136817153,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I can hear people chant ""Labbayk Ya Hussain"" on streets 😭❤ 

Even Corona cannot stop us from this.",https://twitter.com/FizzaAsadAnsari/status/1243616279136817153,Thu Mar 12 21:27:26 +0000 2020,FizzaAsadAnsari,False,٣١٣🏴 | Death with dignity is better than a life of humiliation -Imam Hussainع | Shiate Aliع | ig: @wordsofahlulbayt,1952.0,195.0,99.0,0.0,"Karachi, Pakistan",فضّة,FizzaAsadAnsari,1667.0,,,False
290613,3911964,,Fri Apr 17 06:45:14 +0000 2020,,,,0,1251038996672765959,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ALL THIS FAKE PROPHETS THAT PREDICTED APRIL 16 AS END OF THE WORLD HOW FAR? UNA NO SEE CORONA VIRUS NA END OF THE WORLD UNA WAN PREDICT 😣 AFTER COVID-19 THEY WILL COME OUT AGAIN.,https://twitter.com/El_cherino/status/1251038996672765959,Wed Feb 05 06:58:35 +0000 2020,El_cherino,False,IGALA MAN- GGMU- #TeamYBNL #TeamBurnaBoy #KOGI #TeamWizKid #TeamLeo #ManchesterUnited I Rep Ma Hood. Branded by the Brother Hood.,,,,,,,,,,,
242276,3239992,,Mon Apr 13 02:24:08 +0000 2020,vent QuarantineLife corona coronavirus bored,,,0,1249523738447687685,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Sick of being here with him. I wish I could change my hair. I wish my stupid nail kit would come in the mail. I wish I had more weed carts #vent #QuarantineLife #corona #coronavirus #bored,https://twitter.com/fashionista420/status/1249523738447687685,Fri Mar 13 03:39:45 +0000 2009,fashionista420,False,,4.0,40.0,78.0,3.0,"Illinois, USA",Lauren White,fashionista420,2997.0,,http://fuckyeahgraphicmadness.tumblr.com,False
241545,3229345,,Sun Apr 12 17:00:57 +0000 2020,,,,2,1249382007873900544,,,,en,,,1.0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",This Corona needs to hurry up and kill me or let me out.,https://twitter.com/ItsCheko/status/1249382007873900544,Sat Jun 14 16:36:14 +0000 2014,ItsCheko,False,"Narcissistic Asshole
The Rickiest Rick",26319.0,787.0,168.0,8.0,,Mr Scrooge,ItsCheko,35163.0,,,False
110949,1641123,,Wed Apr 01 14:31:05 +0000 2020,,,,0,1245358024816046081,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Is it my child that is the only boy child that don’t like to do his work. So intelligent but hates doing school work. I’m so ready for school to reopen. But safety first so let’s get over this corona,https://twitter.com/SexyThicksaucee/status/1245358024816046081,Mon Jun 22 05:30:11 +0000 2009,SexyThicksaucee,False,cool person love to lime talk have fun and love to laugh,,,,,,,,,,,
2619,51116,,Fri Mar 20 01:42:04 +0000 2020,,,,0,1240815840938901505,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Y’all! Corona got me braiding my own hair (which I’ve NEVER done) and trying out new recipes. I just learned the basics of Excel and now I’m gonna crack open a book. Sis...,https://twitter.com/ladykarice/status/1240815840938901505,Sun May 31 17:30:20 +0000 2015,ladykarice,False,•:bare minimum:•,6551.0,157.0,52.0,1.0,,h o n e y b u n 🍯,ladykarice,6150.0,,,False
79157,1244585,,Fri Mar 27 11:22:03 +0000 2020,,,,1,1243498513960402945,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BJ’s got corona. Pass it on,https://twitter.com/abbeyyevans/status/1243498513960402945,Mon Oct 24 11:30:55 +0000 2011,abbeyyevans,False,too glam to give a damn,14536.0,597.0,343.0,1.0,Kent ,abbs 🍉,abbeyyevans,34547.0,,https://www.instagram.com/abbeyyevans/,False
79101,1243889,,Sat Mar 28 00:42:25 +0000 2020,,,,5,1243699932613181441,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I hope the corona virus wipes out all the mosquitos,https://twitter.com/mad_felds/status/1243699932613181441,Mon Aug 20 00:31:07 +0000 2012,mad_felds,False,"Don't worry, be happy :)",6968.0,404.0,323.0,0.0,Noco,Madeline Feldmann,mad_felds,1073.0,,,False
245394,3286937,,Mon Apr 13 08:37:03 +0000 2020,,,,3,1249617583059296256,,,,en,,,1.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","God works in mysterious ways y’all lol if it wasn’t for corona i would be partying mostly every weekend . During this unfortunate time I’ve been saving like crazy and doing so many orders . I’m so grateful , i worked hard for this. Stayed down &amp; I never gave up.",https://twitter.com/Asiaaan_/status/1249617583059296256,Fri Oct 19 05:21:37 +0000 2012,Asiaaan_,False,"I have no interest in being known , only paid .. DippedByRose 🍓🍫",21881.0,2326.0,1215.0,6.0,"Compton, CA",L O N D Y N.,Asiaaan_,104619.0,,http://www.ask.fm/prettyasiaaan,False
293048,3911964,,Fri Apr 17 06:45:14 +0000 2020,,,,0,1251038996672765959,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ALL THIS FAKE PROPHETS THAT PREDICTED APRIL 16 AS END OF THE WORLD HOW FAR? UNA NO SEE CORONA VIRUS NA END OF THE WORLD UNA WAN PREDICT 😣 AFTER COVID-19 THEY WILL COME OUT AGAIN.,https://twitter.com/El_cherino/status/1251038996672765959,Wed Feb 05 06:58:35 +0000 2020,El_cherino,False,IGALA MAN- GGMU- #TeamYBNL #TeamBurnaBoy #KOGI #TeamWizKid #TeamLeo #ManchesterUnited I Rep Ma Hood. Branded by the Brother Hood.,,,,,,,,,,,
244013,3265466,,Mon Apr 13 18:25:30 +0000 2020,,,,5,1249765672999178242,,,,en,,,2.0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","God damn it!!!!!

I hate Corona
I hate this country 
I hate the government......I hate every fucking thing 😭😭😭😭😭",https://twitter.com/tailor_naya/status/1249765672999178242,Sat Dec 21 18:29:24 +0000 2019,tailor_naya,False,strong believer of Que Sera Sera😊😊😊 lover of Christ,7794.0,1312.0,1613.0,0.0,"Ikeja, Nigeria",adaolisa💖💖💖,tailor_naya,6234.0,,,False
166830,2146273,,Sun Apr 05 16:37:48 +0000 2020,,,,0,1246839466829819905,,,,en,"Jharkhand, India",,0.0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",on this day I will very happy to see that all the Indians would light a lamp together and show their solidarity. Today all of them showed that we will definitely win the battle with corona.We are proud of a good Prime Minister like Modi ji and also we are proud to be an Indian🇮🇳.,https://twitter.com/Harshit336/status/1246839466829819905,Mon Feb 03 05:01:34 +0000 2020,Harshit336,False,î ãm ã ßtùdêñt✍️.And also a BÌG PÃTRÌÕT🇮🇳🇮🇳🇮🇳.,120.0,5.0,103.0,0.0,"Hazaribagh, Jharkhand",Harshit Bharti,Harshit336,23.0,,,False
60285,987892,,Wed Mar 25 20:12:34 +0000 2020,RealHeroes Corona,,,0,1242907246498988032,,,,en,,,0.0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Salute for all the #RealHeroes working out there to save us &amp; fight with #Corona.,https://twitter.com/NaveenKoka/status/1242907246498988032,Mon May 31 12:04:17 +0000 2010,NaveenKoka,False,"searching for something other than gmail, twitter, facebook, games, food, dieting, bla bla bla.

follow me until i find something.",2.0,28.0,30.0,0.0,"Pleasanton, CA",Naveen Kumar,NaveenKoka,18.0,,,False
57364,946872,,Thu Mar 26 05:17:25 +0000 2020,,,,3,1243044363913121797,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I guess issa wrap for goodwill &amp; consignments after Corona... time to start rewearing the same pair of pants 5 days a week bc i’m sure my wardrobe won’t grow anytime soon🥰,https://twitter.com/demeharrison/status/1243044363913121797,Fri Jun 07 00:41:20 +0000 2019,demeharrison,False,heller,3811.0,236.0,1034.0,0.0,"Louisville, KY",Demetrius Harrison,demeharrison,1653.0,,http://last.fm/user/demetriush_,False
59054,970676,,Wed Mar 25 17:01:15 +0000 2020,,,,2,1242859099857080321,,,,en,,,1.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I’m bout to block anything about corona from my feed shit annoying,https://twitter.com/_Deion95/status/1242859099857080321,Thu Jan 27 18:32:52 +0000 2011,_Deion95,False,Mouché 🌎,101.0,412.0,337.0,2.0,Trenches,🌎,_Deion95,49759.0,,http://www.urbansmokez.com,False
169993,2191545,,Mon Apr 06 00:07:50 +0000 2020,WhiteHouseBriefing hydroxychloroquine Corona CoronavirusUSA COVID19 Covid_19 COVIDー19,,,0,1246952720969412609,,,,en,,,0.0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#WhiteHouseBriefing Recap that FDA has approved #hydroxychloroquine . Discussion about American infrastructure and HIWAY CONSTRUCTION TECHNIQUES. ??
#Corona #CoronavirusUSA #COVID19 #Covid_19 #COVIDー19",https://twitter.com/Watch4thelight/status/1246952720969412609,Sat Mar 14 15:42:21 +0000 2020,Watch4thelight,False,Independent news and views on events.  It's brighter than you think.,7.0,10.0,32.0,0.0,,Watchforthelight.com,Watch4thelight,789.0,,http://watchforthelight.com,False
223609,2972080,,Sun Apr 12 00:58:15 +0000 2020,,,,0,1249139733806166018,,,,en,,,1.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I can’t wait to this corona shit over with,https://twitter.com/rhynewezzy/status/1249139733806166018,Sun Jul 03 00:39:35 +0000 2011,rhynewezzy,False,Is some Fucking Attention too much to ask for 🤷🏾‍♂️,1757.0,343.0,284.0,7.0,Somewhere I Shouln’t Be ,Rhyne or Brodie,rhynewezzy,12190.0,,http://soundcloud.com/WaxDoNumbers,False
23319,406576,,Sun Mar 22 00:22:24 +0000 2020,,,,3,1241520566642847744,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",“i can’t go to the pub/gym :(((( fuck corona” literally grow up,https://twitter.com/sc0rsones/status/1241520566642847744,Sat May 21 20:31:36 +0000 2016,sc0rsones,False,who the heck is emilio shepherd,19820.0,138.0,134.0,6.0,,liv,sc0rsones,7103.0,,,False
24039,417112,,Sun Mar 22 00:55:47 +0000 2020,,,,15,1241528971394560000,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Corona-cation
Son: Holy crap! Kenny Rogers died!
Wife:stares at him
Me:stares at him
Wife:You gotta know when to hold ‘em 🎶 
Me:You gotta know when to fold ‘em 🎶 
Together: Know when to walk away. Know when to run 🎶 
Wife: next verse is all you Kid! 

Son: rolled back over on",https://twitter.com/realHeathSmith/status/1241528971394560000,Sun Sep 08 02:16:39 +0000 2013,realHeathSmith,False,"I am here for the laughs, #miltwitter , well mostly laughs. Don’t be concerned about my posts.",6539.0,1316.0,1440.0,15.0,"Fort Irwin, CA",Okayest CSM,realHeathSmith,4121.0,,,False
51115,851447,,Tue Mar 24 06:04:34 +0000 2020,,,,90,1242331451972112385,,,,en,,,9.0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Guys protect yourself. People have corona out here,https://twitter.com/ShankiAustine/status/1242331451972112385,Sun Jul 27 10:11:00 +0000 2014,ShankiAustine,False,"SRHR & CSE Advocate| Most Influential Student in Maseno Uni 2020 💥❤|| 10th Most Influential Student in Kenya 2019/20❤🇰🇪
|| Digital Marketer|| DM for Business",58173.0,45956.0,5569.0,8.0,"Nakuru/Kisumu/Nairobi, Kenya",SHANKI,ShankiAustine,36790.0,,https://youtu.be/63j9MDoGjj4,False
165203,2123937,,Sat Apr 04 12:43:49 +0000 2020,,,,0,1246418192861257729,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tomorrow it will be a very good opportunity during lightning Diya... Do perform TRATAK in front of Diya for 9 minutes with your family members And gain positive energy to fight against Corona.......,https://twitter.com/Vikas10471646/status/1246418192861257729,Sun Oct 21 08:15:03 +0000 2018,Vikas10471646,False,male,169.0,16.0,16.0,0.0,"Ahmadabad City, India",Vikas vyas,Vikas10471646,78.0,,,False
152121,1944189,,Fri Apr 03 21:12:59 +0000 2020,,,,3,1246183944388739072,,,,en,,,1.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Had a dream someone bought me a monkey...woke up without one. First corona, now this. Wow some world we live in 😔",https://twitter.com/livypratt/status/1246183944388739072,Sat Feb 11 19:33:57 +0000 2017,livypratt,False,go through life with only kindness,5477.0,332.0,247.0,0.0,"Greece, NY",Olivia Pratt,livypratt,1462.0,,https://vsco.co/oliviarpratt,False
159192,2038240,,Sat Apr 04 16:46:44 +0000 2020,,,,1,1246479327773900801,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Wake Me Up When Corona Ends,https://twitter.com/MiMo_talks/status/1246479327773900801,Wed Feb 06 01:13:50 +0000 2019,MiMo_talks,False,hey👏🏽everybody👏🏽my name👏🏽is Michelle👏🏽,506.0,51.0,87.0,0.0,,MiMo,MiMo_talks,168.0,,,False
